Query_ID	Target_ID	Optimal_offset	p-value	Correlation	q-value	Orientation
0	snai1a	.	3.942840840939301e-05	3.942840840939301e-05	0.023262760961541878	.
2	foxg1b+si:rp71-45k5.2	.	6.79390221977523e-07	6.79390221977523e-07	8.367650226246249e-05	.
2	foxd1+foxd7	.	8.573650479415789e-07	8.573650479415789e-07	8.367650226246249e-05	.
2	foxh1+foxq1a+foxq1b+imp3	.	2.0517958471606706e-07	2.0517958471606706e-07	8.367650226246249e-05	.
2	hoxd9a	.	2.948754951583719e-07	2.948754951583719e-07	8.367650226246249e-05	.
2	cdc5l	.	9.474758988800142e-07	9.474758988800142e-07	8.367650226246249e-05	.
2	foxb1b+foxb2	.	6.051009792772714e-07	6.051009792772714e-07	8.367650226246249e-05	.
2	foxi1+foxi2+foxi3a+foxi3b	.	9.927720607410803e-07	9.927720607410803e-07	8.367650226246249e-05	.
2	mef2d	.	1.137868034122138e-06	1.137868034122138e-06	8.391776751650767e-05	.
2	mef2ca+mef2cb	.	1.5192250931047099e-06	1.5192250931047099e-06	9.959364499241987e-05	.
2	foxp1a+foxp1b+foxp3a	.	8.440676979737556e-06	8.440676979737556e-06	0.0004979999418045158	.
2	mef2b	.	1.93370667388465e-05	1.93370667388465e-05	0.0010371699432654032	.
2	nr4a2b	.	2.6453709142351675e-05	2.6453709142351675e-05	0.0013006406994989573	.
2	foxp2	.	3.317939917309857e-05	3.317939917309857e-05	0.0015058342701637043	.
2	nkx2.3+nkx2.7	.	4.301138983875205e-05	4.301138983875205e-05	0.0016917813336575808	.
2	pou2f3	.	4.2266802188520375e-05	4.2266802188520375e-05	0.0016917813336575808	.
2	hoxb6a+hoxb6b	.	4.846074911902082e-05	4.846074911902082e-05	0.0017869901237638926	.
2	onecut1+onecutl	.	6.68168267184522e-05	6.68168267184522e-05	0.0021901070979937114	.
2	foxo3a	.	6.42733316237066e-05	6.42733316237066e-05	0.0021901070979937114	.
2	lhx3+lhx4	.	9.607426216403278e-05	9.607426216403278e-05	0.0029833586671989126	.
2	hoxb8a+hoxb8b	.	0.00011348344342759318	0.00011348344342759318	0.003347761581113999	.
2	barhl1a+barhl1b	.	0.00013607725579977136	0.00013607725579977136	0.003823122901041195	.
2	pou4f2	.	0.00015534877864299554	0.00015534877864299554	0.004166171790880335	.
2	hbp1	.	0.00018212869363520045	0.00018212869363520045	0.004298237169790731	.
2	esrrb	.	0.00017731070578388115	0.00017731070578388115	0.004298237169790731	.
2	meis1a+meis1b	.	0.00017344631668826332	0.00017344631668826332	0.004298237169790731	.
2	BX548076.1+CR388055.1+cuedc1b+med22+si:dkey-56d12.4+zfhx3+zfhx3a+zfhx4	.	0.00023632308568778421	0.00023632308568778421	0.0053627161752227955	.
2	isl1+isl1l	.	0.0002825521258739852	0.0002825521258739852	0.0053776049763113315	.
2	mef2aa+mef2ab	.	0.00027170992878833484	0.00027170992878833484	0.0053776049763113315	.
2	foxo1a+foxo1b	.	0.00026495426570984147	0.00026495426570984147	0.0053776049763113315	.
2	foxd3	.	0.0002749321000732348	0.0002749321000732348	0.0053776049763113315	.
2	pou3f1	.	0.0002550508487460658	0.0002550508487460658	0.0053776049763113315	.
2	foxb1a	.	0.00033277269933476247	0.00033277269933476247	0.005922268404475613	.
2	sox8a+sox8b	.	0.00034128326398673027	0.00034128326398673027	0.005922268404475613	.
2	pdx1	.	0.0003244201869240051	0.0003244201869240051	0.005922268404475613	.
2	nr4a1	.	0.0003586028828338706	0.0003586028828338706	0.006045020024913818	.
2	onecut2	.	0.00037420580047590167	0.00037420580047590167	0.006132817285577278	.
2	hoxd10a	.	0.0003940135724692682	0.0003940135724692682	0.006282919128564006	.
2	pou2f2a	.	0.000413271420121392	0.000413271420121392	0.006416582575568981	.
2	pbx4	.	0.00043276427262367914	0.00043276427262367914	0.006546946688409504	.
2	nkx2.4a+nkx2.4b	.	0.0005910055912362888	0.0005910055912362888	0.008504714605595376	.
2	nr2e3	.	0.0005895382611419017	0.0005895382611419017	0.008504714605595376	.
2	cux1a	.	0.0008083829694231379	0.0008083829694231379	0.011355855999039318	.
2	barhl2	.	0.0010230958597818298	0.0010230958597818298	0.01312231646241912	.
2	lef1	.	0.0009894735515002932	0.0009894735515002932	0.01312231646241912	.
2	hoxb10a+hoxc10a	.	0.0010095054026697825	0.0010095054026697825	0.01312231646241912	.
2	esrrd+esrrga	.	0.0009930422867143159	0.0009930422867143159	0.01312231646241912	.
2	nr2e1	.	0.001103360248888696	0.001103360248888696	0.013850692486049587	.
2	esrra+esrrgb	.	0.0011784017511934158	0.0011784017511934158	0.014154255737244555	.
2	pou4f1+pou4f4	.	0.0011977268349032551	0.0011977268349032551	0.014154255737244555	.
2	otx2b	.	0.0011995131980715723	0.0011995131980715723	0.014154255737244555	.
2	nfat5a+nfat5b	.	0.0018246883103200354	0.0018246883103200354	0.02110913927625139	.
2	zbtb18+zbtb42	.	0.0018940285595502129	0.0018940285595502129	0.021489939425665877	.
2	hoxd4a	.	0.0020143849559373403	0.0020143849559373403	0.022424285358547753	.
2	rarga	.	0.0020926207903547776	0.0020926207903547776	0.022863819746468866	.
2	prrx1a+prrx1b	.	0.002203403612529666	0.002203403612529666	0.023214430917723267	.
2	hoxb4a	.	0.0021825034916070547	0.0021825034916070547	0.023214430917723267	.
2	hmx1+hmx3b	.	0.0022454903622327873	0.0022454903622327873	0.02324279497749727	.
2	nr5a1a+nr5a2+nr5a5	.	0.0024856677404507736	0.0024856677404507736	0.02528524080803373	.
2	hoxb1a+hoxb1b-2	.	0.0025759776523268316	0.0025759776523268316	0.025759776523268316	.
2	vsx2	.	0.0027128264622138165	0.0027128264622138165	0.026676126878435864	.
2	hnf1ba+hnf1bb	.	0.002781228815423976	0.002781228815423976	0.02667774115491102	.
2	mecom+rlf+sinhcafl	.	0.0028889709113307164	0.0028889709113307164	0.02667774115491102	.
2	pitx1+pitx3	.	0.0028042333598162694	0.0028042333598162694	0.02667774115491102	.
2	mnx1+mnx2a+mnx2b	.	0.002893856667651365	0.002893856667651365	0.02667774115491102	.
2	nkx6.1	.	0.003060835191951307	0.003060835191951307	0.027782965588481093	.
2	foxa2	.	0.0031302213165001246	0.0031302213165001246	0.02798228146568293	.
2	roraa+rorab	.	0.0036167733658061794	0.0036167733658061794	0.031208685621567027	.
2	si:dkey-56e3.3	.	0.0035627816739634433	0.0035627816739634433	0.031208685621567027	.
2	nkx2.2a	.	0.003649829335403601	0.003649829335403601	0.031208685621567027	.
2	emx1	.	0.0038652763022145793	0.0038652763022145793	0.03211990166629017	.
2	msx2b	.	0.003839906473657607	0.003839906473657607	0.03211990166629017	.
2	pou6f2	.	0.0041143753099015246	0.0041143753099015246	0.03371501990058194	.
2	prdm4	.	0.004281983363275928	0.004281983363275928	0.03460781074428489	.
2	lmx1al	.	0.00435080447859979	0.00435080447859979	0.034688846518565894	.
2	dlx2a+dlx2b	.	0.004834923260978631	0.004834923260978631	0.03720873606087417	.
2	tcf7	.	0.004919121038556247	0.004919121038556247	0.03720873606087417	.
2	emx2+emx3	.	0.004915467215337721	0.004915467215337721	0.03720873606087417	.
2	zgc:101100	.	0.004815775072826572	0.004815775072826572	0.03720873606087417	.
2	rx3	.	0.005229508965425273	0.005229508965425273	0.03809148505680137	.
2	gata4	.	0.0051361918389703845	0.0051361918389703845	0.03809148505680137	.
2	hoxa13a+hoxa13b	.	0.005179226817945054	0.005179226817945054	0.03809148505680137	.
2	nkx2.2b	.	0.005405895406674575	0.005405895406674575	0.03889607670656097	.
2	uncx4.1	.	0.005494664766197524	0.005494664766197524	0.039058460386223355	.
2	tgif1	.	0.005770615655929475	0.005770615655929475	0.04053170520236179	.
2	foxl1	.	0.005921608005973072	0.005921608005973072	0.04083942820317754	.
2	lmx1ba+lmx1bb	.	0.005977820857477301	0.005977820857477301	0.04083942820317754	.
2	si:ch1073-357b18.4	.	0.0060220851757227896	0.0060220851757227896	0.04083942820317754	.
2	dlx4a+dlx4b+dlx6a	.	0.006490658018305993	0.006490658018305993	0.04351691171364245	.
2	eve1+evx1	.	0.006598633048121784	0.006598633048121784	0.04374374717294216	.
2	hnf4a+hnf4b	.	0.006713408119339332	0.006713408119339332	0.044010119893446734	.
2	hoxb2a	.	0.006892264487708869	0.006892264487708869	0.044516026871168575	.
2	hoxc12a+hoxc12b	.	0.006941482156182219	0.006941482156182219	0.044516026871168575	.
2	gfi1aa+gfi1ab	.	0.007614233341878054	0.007614233341878054	0.04691261529100969	.
2	gsc	.	0.007633239098198187	0.007633239098198187	0.04691261529100969	.
2	sox5	.	0.0076146920926851245	0.0076146920926851245	0.04691261529100969	.
2	foxf1+foxf2a+foxf2b	.	0.007527275133933514	0.007527275133933514	0.04691261529100969	.
2	hoxa11b	.	0.007808444449578012	0.007808444449578012	0.04725707160010021	.
2	gsx1	.	0.00784947968950817	0.00784947968950817	0.04725707160010021	.
2	shox	.	0.008120445322925319	0.008120445322925319	0.04839457313662564	.
2	shox2	.	0.008487105647579006	0.008487105647579006	0.04970688063137781	.
2	CR354582.1	.	0.0085091439724901	0.0085091439724901	0.04970688063137781	.
4	thraa+thrab	.	1.9865141677277452e-07	1.9865141677277452e-07	5.8602167947968486e-05	.
4	e4f1+si:dkeyp-79b7.12	.	1.1428045346555099e-07	1.1428045346555099e-07	5.8602167947968486e-05	.
4	atf1	.	6.33100136636066e-07	6.33100136636066e-07	0.0001245096935384263	.
4	junba+junbb	.	1.4080502942956037e-06	1.4080502942956037e-06	0.00016614993472688125	.
4	esr1+esr2a+esr2b	.	1.4033001978391258e-06	1.4033001978391258e-06	0.00016614993472688125	.
4	hmbox1a+zgc:91944	.	2.43193090449464e-06	2.43193090449464e-06	0.00020497703337883394	.
4	tgif1	.	2.2480403894810798e-06	2.2480403894810798e-06	0.00020497703337883394	.
4	atf2	.	2.8718739955325696e-06	2.8718739955325696e-06	0.000211800707170527	.
4	atf3	.	4.182735605969974e-06	4.182735605969974e-06	0.00024678140075222845	.
4	pparab	.	3.994178246185695e-06	3.994178246185695e-06	0.00024678140075222845	.
4	maff+mafga+mafgb	.	1.1269764388963186e-05	1.1269764388963186e-05	0.0004245091920017678	.
4	esrrb	.	1.3485847650201214e-05	1.3485847650201214e-05	0.0004245091920017678	.
4	nr4a2a	.	1.2068397976774879e-05	1.2068397976774879e-05	0.0004245091920017678	.
4	tfeb	.	1.3363680875285888e-05	1.3363680875285888e-05	0.0004245091920017678	.
4	esrrd+esrrga	.	1.0854452839673811e-05	1.0854452839673811e-05	0.0004245091920017678	.
4	usf1l	.	1.3670634996667098e-05	1.3670634996667098e-05	0.0004245091920017678	.
4	tbx16+tbx16l+tbx2a+tbx2b	.	9.002703943388763e-06	9.002703943388763e-06	0.0004245091920017678	.
4	rargb	.	9.89356071295269e-06	9.89356071295269e-06	0.0004245091920017678	.
4	nr4a3	.	9.647133293762732e-06	9.647133293762732e-06	0.0004245091920017678	.
4	nfe2l1b+nfe2l2b	.	2.5451411938364626e-05	2.5451411938364626e-05	0.0007508166521817565	.
4	usf2	.	3.0375222393751933e-05	3.0375222393751933e-05	0.0008533991053482685	.
4	nr2f1a	.	3.869740799954325e-05	3.869740799954325e-05	0.0010377941236241143	.
4	gmeb2	.	4.691940023235659e-05	4.691940023235659e-05	0.0012035846146561037	.
4	pax2b	.	5.451894928148997e-05	5.451894928148997e-05	0.0012866472030431634	.
4	bhlhe41	.	5.342243650650625e-05	5.342243650650625e-05	0.0012866472030431634	.
4	tbx1	.	7.852030706360696e-05	7.852030706360696e-05	0.0015974821092251072	.
4	mgaa	.	7.490137056666884e-05	7.490137056666884e-05	0.0015974821092251072	.
4	mlx	.	7.650509744670817e-05	7.650509744670817e-05	0.0015974821092251072	.
4	tbr1a+tbr1b+tbx21	.	7.216926121571317e-05	7.216926121571317e-05	0.0015974821092251072	.
4	srebf1	.	8.520348748468726e-05	8.520348748468726e-05	0.0016756685871988496	.
